id,text,unit,updated,firstPeriod,latestPeriod,active,variables
NIO2F,Input-output tabel. Ikke branchefordelt import efter anvendelse og prisenhed. (69-gruppering),Mio. kr.,2021-07-07T08:00:00,1966,2020,True,"['tilgangstype', 'anvendelse', 'prisenhed', 'tid']"
NIO3,Input-output tabel. Primære input fordelt efter anvendelse og prisenhed.,Mio. kr.,2021-06-30T08:00:00,1966,2018,True,"['tilgangstype', 'anvendelse', 'prisenhed', 'tid']"
NIO3F,Input-output tabel. Primære input fordelt efter anvendelse og prisenhed. (69-gruppering),Mio. kr.,2021-09-30T08:00:00,1966,2020,True,"['tilgangstype', 'anvendelse', 'prisenhed', 'tid']"
NIO4,Input-output tabel. Totaler for tilgang fordelt efter anvendelse og prisenhed.,Mio. kr.,2021-06-30T08:00:00,1966,2018,True,"['tilgangstype', 'anvendelse', 'prisenhed', 'tid']"
NIO4F,Input-output tabel. Totaler for tilgang fordelt efter anvendelse og prisenhed. (69-gruppering),Mio. kr.,2021-07-07T08:00:00,1966,2020,True,"['tilgangstype', 'anvendelse', 'prisenhed', 'tid']"
NIO5,Beskæftigelse og timer,-,2021-06-30T08:00:00,1966,2018,True,"['socioøkonomisk status', 'branche', 'tid']"
NIO5F,Beskæftigelse og timer (69-gruppering),-,2021-06-30T08:00:00,1966,2020,True,"['socioøkonomisk status', 'branche', 'tid']"
PRODMUL1,Produktionsmultiplikator,Mio. kr.,2021-06-30T08:00:00,2015,2018,True,"['multiplikatortype', 'branchefordelt stød', 'branchefordelt effekt', 'tid']"
PRODMUL2,Produktionsmultiplikator,Mio. kr.,2021-06-30T08:00:00,2015,2018,True,"['multiplikatortype', 'anvendelsesfordelt stød', 'branchefordelt effekt', 'tid']"
BESKMUL1,Beskæftigelsesmultiplikator,Antal,2021-06-30T08:00:00,2015,2018,True,"['multiplikatortype', 'branchefordelt stød', 'branchefordelt effekt', 'beskæftigelse', 'tid']"
BESKMUL2,Beskæftigelsesmultiplikator,Antal,2021-06-30T08:00:00,2015,2018,True,"['multiplikatortype', 'anvendelsesfordelt stød', 'branchefordelt effekt', 'beskæftigelse', 'tid']"
INPMUL1,Inputmultiplikator,Mio. kr.,2021-06-30T08:00:00,2015,2018,True,"['multiplikatortype', 'branchefordelt stød', 'branchefordelt effekt', 'input', 'tid']"
INPMUL2,Inputmultiplikator,Mio. kr.,2021-06-30T08:00:00,2015,2018,True,"['multiplikatortype', 'anvendelsesfordelt stød', 'branchefordelt effekt', 'input', 'tid']"
HNR1,Syntetisk forhistorie for det aktuelle nationalregnskabs tal,Mio. kr.,2021-06-30T08:00:00,1930,2020,True,"['version', 'transaktion', 'prisenhed', 'tid']"
HNRB,Syntetisk forhistorie til aktuelle nationalregnskabstals befolkningstal,1.000,2021-06-30T08:00:00,1870,2020,True,"['version', 'population', 'tid']"
VHNR,Historiske nationalregnskabstal,Mio. kr.,2021-06-22T08:00:00,1870,1992,True,"['regime', 'transaktion', 'prisenhed', 'tid']"
VHNRB,Historisk nationalregnskabs middelfolketal,1.000,2021-06-18T08:00:00,1870,2019,True,"['regime', 'population', 'tid']"
OFF3,"Offentlig forvaltning og service, udgifter og indtægter",Mio. kr.,2021-09-22T08:00:00,1971,2020,True,"['udgifter/indtægter', 'sektor', 'tid']"
OFF3K,"Offentlig forvaltning og service, udgifter og indtægter",Mio. kr.,2021-12-21T08:00:00,1999K1,2021K3,True,"['udgifter/indtægter', 'tid']"
OFF26,"Offentlig forvaltning og service, forbrugsudgift",Mio. kr.,2021-09-22T08:00:00,1971,2020,True,"['udgifter', 'sektor', 'tid']"
OFF26K,"Offentlig forvaltning og service, forbrugsudgift",Mio. kr.,2021-12-21T08:00:00,1999K1,2021K3,True,"['udgifter', 'tid']"
OFF24,"Offentlig forvaltning og service, forbrugsudgift efter funktion samt individuel og kollektiv andel",Mio. kr.,2021-09-22T08:00:00,1995,2020,True,"['funktion', 'forbrugsgruppe', 'tid']"
OFF10,"Offentlig forvaltning og service, indkomstoverførsler (til husholdninger)",Mio. kr.,2021-09-22T08:00:00,1989,2020,True,"['indkomsttype', 'tid']"
OFF10K,"Offentlig forvaltning og service, indkomstoverførsler (til husholdninger)",Mio. kr.,2021-12-21T08:00:00,1999K1,2021K3,True,"['indkomsttype', 'sæsonkorrigering', 'tid']"
OFF17,"Offentlig forvaltning og service, subsidier (til virksomheder)",Mio. kr.,2021-09-22T08:00:00,1971,2020,True,"['tilskudsart', 'tid']"
OFF18,"Offentlig forvaltning og service, renter",Mio. kr.,2021-09-22T08:00:00,1980,2020,True,"['indtægt/udgift', 'tid']"
OFF12,"Offentlig forvaltning og service, skatter og afgifter",Mio. kr.,2021-09-22T08:00:00,1971,2020,True,"['skattetype', 'tid']"
OFF12K,"Offentlig forvaltning og service, skatter og afgifter",Mio. kr.,2021-12-21T08:00:00,1999K1,2021K3,True,"['skattetype', 'sæsonkorrigering', 'tid']"
OFF29,"Offentlig forvaltning og service, funktionel fordeling af udgifter (COFOG)",Mio. kr.,2021-09-22T08:00:00,1995,2020,True,"['funktion', 'tid']"
OFF25,"Offentlig forvaltning og service, funktionel fordeling af udgiftstyper (krydsfordeling)",Mio. kr.,2021-09-22T08:00:00,1998,2020,True,"['funktion', 'udgiftstype', 'tid']"
OFF13,Finansielle konti,Mio. kr.,2021-12-21T08:00:00,1995,2020,True,"['konto', 'finansielt instrument', 'aktiv/passiv', 'sektor', 'konsolideret/ukonsolideret', 'modpartssektor', 'tid']"
OFF22,Finansielle konti,Mio. kr.,2021-12-21T08:00:00,1995K1,2021K3,True,"['konto', 'finansielt instrument', 'aktiv/passiv', 'konsolideret/ukonsolideret', 'modpartssektor', 'tid']"
DNSOSB,"Statsfinanser og -gæld, beholdninger",Mia. kr.,2022-02-22T08:00:00,1990M12,2022M01,True,"['instrument', 'tid']"
DNSOST,"Statsfinanser og -gæld, transaktioner",Mia. kr.,2022-02-22T08:00:00,1987M01,2022M01,True,"['instrument', 'tid']"
OFF14,Den offentlige sektors finanser,Mio. kr.,2021-12-03T08:00:00,1993,2020,True,"['sektor', 'konto', 'tid']"
OFF14A,Offentlige virksomheder,Mio. kr.,2021-12-03T08:00:00,1993,2020,True,"['sektor', 'konto', 'tid']"
OFF3B,"Budgetter for offentlig forvaltning og service, udgifter og indtægter",Mio. kr.,2021-09-22T08:00:00,2015,2022,True,"['udgifter/indtægter', 'tid']"
OFF26B,"Budgetter for offentlig forvaltning og service, forbrugsudgift",Mio. kr.,2021-09-22T08:00:00,2015,2022,True,"['udgifter', 'tid']"
OFF10B,"Budgetter for offentlig forvaltning og service, indkomstoverførsler (til husholdninger)",Mio. kr.,2021-09-22T08:00:00,2015,2022,True,"['indkomsttype', 'tid']"
FOUBUD,Offentligt forskningsbudget,Mio. kr.,2021-05-12T08:00:00,2001,2021,True,"['bevillingstype', 'prisenhed', 'tid']"
FOUBUD1,"Finanslovens bevillinger til forskning og udvikling, mio. kr.",Mio. kr.,2021-05-12T08:00:00,2007,2021,True,"['forskningsformål ', 'sektor', 'bevillingstype', 'tid']"
FOUBUD4,"Finanslovens bevillinger til forskning og udvikling, mio. kr.",Mio. kr.,2021-05-12T08:00:00,2007,2024,True,"['sektor', 'bevillingstype', 'tid']"
FOUBUD5,"Finanslovens bevillinger til forskning og udvikling, mio. kr.",Mio. kr.,2021-05-12T08:00:00,2007,2024,True,"['forskningsformål ', 'bevillingstype', 'tid']"
NOF1,Udgifter til offentligt forbrug,Mio. kr.,2021-06-30T08:00:00,2007,2020,True,"['transaktion', 'prisenhed', 'tid']"
NKOF1,Udgifter til offentligt forbrug,Mio. kr.,2022-02-28T08:00:00,2007K1,2021K4,True,"['transaktion', 'prisenhed', 'sæsonkorrigering', 'tid']"
NOF2,Offentlig forvaltning og service,Mio. kr.,2021-06-30T08:00:00,2008,2020,True,"['forbrugsart', 'funktion', 'prisenhed', 'tid']"
ESSPROS1,Sociale udgifter,Mio. kr.,2021-11-11T08:00:00,2007,2020,True,"['foranstaltning', 'ydelsestype', 'tid']"
ESSPROS2,Sociale udgifter,Mio. kr.,2021-11-11T08:00:00,2007,2020,True,"['formål', 'finansieringskilde', 'tid']"
UOE1,Udgifter til uddannelse,Mio. kr.,2021-11-26T08:00:00,2016,2019,True,"['uddannelsesniveau', 'udgiftstype', 'ejerforhold', 'tid']"
UOE2,Udgifter til uddannelse,Mio. kr.,2021-11-26T08:00:00,2016,2019,True,"['uddannelsesniveau', 'finansieringskilde', 'modsektor', 'tid']"
EDP1,Offentligt underskud og gæld i EU-landene,-,2021-10-29T08:00:00,2000,2020,True,"['land', 'funktion', 'enhed', 'tid']"
EDP5,Danmarks kvartalsvise ØMU-gæld,Mia. kr.,2021-12-21T08:00:00,2000K1,2021K3,True,"['funktion', 'tid']"
OFFRES10,Offentlige restancer,Mio. kr.,2021-06-16T08:00:00,2013,2020,True,"['restancetype', 'prisenhed', 'tid']"
OFFRES11,Offentlige restancer,Mio. kr.,2021-06-16T08:00:00,2019,2020,True,"['restancetype', 'konto', 'tid']"
OFFRES20,Skatterestancer,Mio. kr.,2021-06-16T08:00:00,2013,2020,True,"['restancetype', 'prisenhed', 'tid']"
OFFRES21,Skatterestancer,Mio. kr.,2021-06-16T08:00:00,2019,2020,True,"['restancetype', 'konto', 'tid']"
OFFRES30,Andre offentlige restancer,Mio. kr.,2021-06-16T08:00:00,2013,2020,True,"['restancetype', 'prisenhed', 'tid']"
OFFRES31,Andre offentlige restancer,Mio. kr.,2021-06-16T08:00:00,2019,2020,True,"['restancetype', 'konto', 'tid']"
NGLK,Udvalgte kommunale regnskabstal,Kr.,2021-08-20T08:00:00,2008,2020,True,"['område', 'nøgletal', 'brutto-/nettoudgifter', 'prisenhed', 'tid']"
REGK11,Kommunernes regnskaber på hovedkonti,-,2021-08-20T08:00:00,2007,2020,True,"['område', 'hovedkonto', 'dranst', 'art', 'prisenhed', 'tid']"
REGK31,Kommunernes regnskaber på funktioner,-,2021-08-20T08:00:00,2007,2020,True,"['område', 'funktion', 'dranst', 'art', 'prisenhed', 'tid']"
REGK4,Kommunernes balancer,1.000 kr.,2021-05-05T08:00:00,2007,2020,True,"['område', 'funktion', 'tid']"
REGK100,Kommunernes regnskaber på gruppering uden tekst,1.000 kr.,2021-09-03T08:00:00,2007,2020,True,"['område', 'funktion', 'dranst', 'ejerforhold', 'gruppering', 'art', 'prisenhed', 'tid']"
REGKC,Kommunernes regnskaber på gruppering med tekst,-,2021-08-20T08:00:00,2018,2020,True,"['område', 'dranst, funktion og gruppering', 'ejerforhold', 'art', 'prisenhed', 'tid']"
REGK1E,Kommunernes foreløbige regnskaber på hovedkonti,1.000 kr.,2021-03-15T08:00:00,2011,2020,True,"['hovedkonto', 'dranst', 'art', 'tid']"
REGK3E,Kommunernes foreløbige regnskaber på funktioner,1.000 kr.,2021-03-15T08:00:00,2011,2020,True,"['funktion', 'dranst', 'art', 'tid']"
REGK63,Kommunernes finansielle aktiver og passiver,1.000 kr.,2022-02-04T08:00:00,2007K1,2021K4,True,"['funktion', 'tid']"
REGK64,Kommunernes likvide beholdninger (1000 kr.),1.000 kr.,2022-02-04T08:00:00,2007K1,2021K4,True,"['funktion', 'tid']"
REGK65,Kommunernes langfristede gæld (1000 kr.),1.000 kr.,2022-02-04T08:00:00,2007K1,2021K4,True,"['funktion', 'tid']"
REGK73,Kommunernes forskydninger i likvide aktiver (1000 kr.),1.000 kr.,2022-02-04T08:00:00,2007K1,2021K4,True,"['funktion', 'gruppering', 'tid']"
REGK74,Kommunernes langfristede låntagning (1000 kr.),1.000 kr.,2022-02-04T08:00:00,2007K1,2021K4,True,"['funktion', 'dranst', 'tid']"
BUDK1,"Kommunernes budgetter, hovedkonti",-,2022-01-18T08:00:00,2007,2022,True,"['kommune', 'hovedkonto', 'dranst', 'art', 'prisenhed', 'tid']"
BUDK32,"Kommunernes budgetter, funktioner",-,2022-01-31T08:00:00,2007,2022,True,"['kommune', 'funktion', 'dranst', 'art', 'prisenhed', 'tid']"
BUDK100,"Kommunernes budgetter, grupperinger uden tekst -",1.000 kr.,2022-01-31T08:00:00,2017,2022,True,"['område', 'funktion', 'dranst', 'ejerforhold', 'gruppering', 'art', 'prisenhed', 'tid']"
BUDKC,"Kommunernes budgetter, grupperinger med tekst -",1.000 kr.,2022-01-31T08:00:00,2019,2022,True,"['område', 'dranst, funktion og gruppering', 'ejerforhold', 'art', 'prisenhed', 'tid']"
REGR11,Regionernes regnskaber på hovedkonti,-,2021-06-08T08:00:00,2007,2020,True,"['område', 'hovedkonto', 'dranst', 'art', 'prisenhed', 'tid']"
REGR31,Regionernes regnskaber,1.000 kr.,2021-06-08T08:00:00,2007,2020,True,"['region', 'hovedkonto', 'dranst', 'art', 'prisenhed', 'tid']"
REGR4,Regionernes balance (1000 kr.),1.000 kr.,2021-05-05T08:00:00,2007,2020,True,"['område', 'funktion', 'tid']"
REGR55,Regionernes regnskaber,1.000 kr.,2021-06-08T08:00:00,2007,2020,True,"['region', 'hovedkonto', 'tværgående grupperinger', 'art', 'tid']"
REGR3E,Regionernes foreløbige regnskaber på funktioner,1.000 kr.,2021-03-15T08:00:00,2011,2020,True,"['funktion', 'dranst', 'art', 'tid']"
REGR1E,Regionernes foreløbige regnskaber på hovedkonti,1.000 kr.,2021-03-15T08:00:00,2011,2020,True,"['hovedkonto', 'dranst', 'art', 'tid']"
REGR63,Regionernes finansielle aktiver og passiver,1.000 kr.,2022-02-04T08:00:00,2007K2,2021K4,True,"['funktion', 'tid']"
REGR64,Regionernes likvide beholdninger (1000 kr.),1.000 kr.,2022-02-04T08:00:00,2007K2,2021K4,True,"['funktion', 'tid']"
REGR65,Regionernes langfristede gæld (1000 kr.),1.000 kr.,2022-02-04T08:00:00,2007K2,2021K4,True,"['funktion', 'tid']"
REGR41,Regionernes åbningsbalance (1000 kr.),1.000 kr.,2008-06-10T09:30:00,2007,2007,True,"['område', 'funktion', 'tid']"
BUDR32,Region budgetter (1000 kr.),-,2022-01-18T08:00:00,2007,2022,True,"['region', 'funktion', 'dranst', 'art', 'prisenhed', 'tid']"
BUDR1,Region budgetter (1000 kr.),-,2022-01-18T08:00:00,2007,2022,True,"['region', 'hovedkonto', 'dranst', 'art', 'prisenhed', 'tid']"
SKAT,Skatter og afgifter,1.000 kr.,2021-09-22T08:00:00,1947,2020,True,"['type', 'tid']"
SKRES2,"Skatter der ikke indbetales, periodiseret",Mio. kr.,2021-09-22T08:00:00,1995,2020,True,"['skattetype', 'tid']"
SKTRYK,Skattetryk,Pct.,2021-10-01T08:00:00,1971,2020,True,"['nationalregnskabsgrupper', 'tid']"
PSKAT,Personbeskatningen,-,2021-11-26T08:00:00,2007,2022,True,"['område', 'beskatningsprocent', 'tid']"
PSKAT1,Skatteydernes indkomster og skatter,Mio. kr.,2021-09-22T08:00:00,1987,2020,True,"['type', 'tid']"
PSKAT2,Indkomster og fradrag ved slutligningen,Mio. kr.,2021-09-22T08:00:00,1994,2020,True,"['type', 'tid']"
